nct_id;url_link;lead_sponsor;overall_status;results_reported;is_overdue;completion_date;results_date;download_date;brief_title;population_type
NCT03742609;https://clinicaltrials.gov/show/NCT03742609;University of Manchester;Completed;False;False;2018-12-30;No;2019-09-18;A Self-management Intervention for Adult Patients With Hearing Difficulties to Promote Hearing Aid Use and Benefit;3-no result and not yet overdue
NCT03740412;https://clinicaltrials.gov/show/NCT03740412;University of Birmingham;Completed;False;False;2019-04-15;No;2019-09-18;Study to Reduce Sitting in Older Adults Undergoing Hip or Knee Replacements;3-no result and not yet overdue
NCT03748433;https://clinicaltrials.gov/show/NCT03748433;Imperial College London;Recruiting;False;False;2019-12-31;No;2019-09-18;Assessment of the Impact of Real-Time Continuous Glucose Monitoring on People Presenting With Severe Hypoglycaemia;3-no result and not yet overdue
NCT01652248;https://clinicaltrials.gov/show/NCT01652248;University of Leeds;Completed;False;True;2011-12-01;No;2019-09-18;Pacemaker Upgrade to Cardiac Resynchronisation Therapy in Patients With Left Ventricular Dysfunction Dependant Upon Right Ventricular Pacing;2-no result and overdue
NCT01654172;https://clinicaltrials.gov/show/NCT01654172;University of Nottingham;Completed;False;True;2008-12-01;No;2019-09-18;Effect of Flavanol-rich Cocoa on Peripheral and Cerebral Blood Flow in Type 2 Diabetes;2-no result and overdue
NCT01656213;https://clinicaltrials.gov/show/NCT01656213;Imperial College London;Completed;False;True;2014-07-01;No;2019-09-18;Randomised Control Trial for Improving Functional Outcome From Stroke in End Stage Renal Disease Patients;2-no result and overdue
NCT01658124;https://clinicaltrials.gov/show/NCT01658124;London School of Hygiene and Tropical Medicine;Recruiting;False;False;2019-10-01;No;2019-09-18;Haemorrhage Alleviation With Tranexamic Acid- Intestinal System;3-no result and not yet overdue
NCT01650480;https://clinicaltrials.gov/show/NCT01650480;University of Edinburgh;Completed;False;True;2013-09-01;No;2019-09-18;HELPing Older People With Very Severe Chronic Obstructive Pulmonary Disease Towards the End of Their Lives: Developing, Piloting and Refining a Practical Intervention (HELP-COPD);2-no result and overdue
NCT01658774;https://clinicaltrials.gov/show/NCT01658774;London School of Hygiene and Tropical Medicine;Completed;False;True;2015-01-01;No;2019-09-18;Impact of Repeated Anthelmintic Treatment on the Risk of Malaria in Kenyan School Children;2-no result and overdue
NCT01650428;https://clinicaltrials.gov/show/NCT01650428;University College London;Active, not recruiting;False;False;2019-05-01;No;2019-09-18;Bevacizumab And Combination Chemotherapy in Rectal Cancer Until Surgery;3-no result and not yet overdue
NCT01658696;https://clinicaltrials.gov/show/NCT01658696;University of Oxford;Completed;False;True;2013-02-01;No;2019-09-18;Efficacy of Candidate Malaria Vaccines in Senegalese Adults;2-no result and overdue
NCT01656005;https://clinicaltrials.gov/show/NCT01656005;University of Dundee;Completed;False;True;2016-07-01;No;2019-09-18;Beta Blocker Therapy in Moderate to Severe COPD;2-no result and overdue
NCT02075983;https://clinicaltrials.gov/show/NCT02075983;Imperial College London;Unknown status;False;True;2015-06-01;No;2019-09-18;Immunogenicity of Three HIV GTU® MultiHIV DNA Immunisations Administered Via Intramuscular, Intradermal and Transcutaneous Routes;2-no result and overdue
NCT02075333;https://clinicaltrials.gov/show/NCT02075333;University of Leeds;Completed;False;True;2014-08-01;No;2019-09-18;The Effect of Ingesting or Rinsing Sucrose and Sucralose on Self-control, Cognitive Performance, and Blood Glucose;2-no result and overdue
NCT02077569;https://clinicaltrials.gov/show/NCT02077569;University of Nottingham;Completed;False;True;2017-02-21;No;2019-09-18;AKT Inhibitor in Oestrogen Positive Breast Cancer;2-no result and overdue
NCT02070770;https://clinicaltrials.gov/show/NCT02070770;King's College London;Completed;False;True;2015-05-01;No;2019-09-18;The Effect of a Short-term Very Low Calorie Diet on Heart Rate Variability in Obese Individuals;2-no result and overdue
NCT02075827;https://clinicaltrials.gov/show/NCT02075827;University College London;Unknown status;False;True;2014-10-01;No;2019-09-18;Metabolic Response to Playing Video Games: Two Arm Trial;2-no result and overdue
NCT02078921;https://clinicaltrials.gov/show/NCT02078921;University of Aberdeen;Completed;False;True;2014-12-01;No;2019-09-18;The Effects of Inorganic Nitrate on Cardiac Muscle in Angina;2-no result and overdue
NCT02073149;https://clinicaltrials.gov/show/NCT02073149;London School of Hygiene and Tropical Medicine;Completed;False;True;2014-12-01;No;2019-09-18;Safe and Efficacious Iron for Children in Kenya;2-no result and overdue
NCT00512746;https://clinicaltrials.gov/show/NCT00512746;University College London;Completed;False;True;2011-03-01;No;2019-09-18;Screening for Lung Cancer in Current or Past Smokers With Chronic Obstructive Pulmonary Disease;2-no result and overdue
NCT00518479;https://clinicaltrials.gov/show/NCT00518479;University of Leeds;Completed;False;True;Not given;No;2019-09-18;Pathophysiological Mechanisms of Hypertensive LVH:Optimising Regression;2-no result and overdue
NCT00512057;https://clinicaltrials.gov/show/NCT00512057;University of Dundee;Completed;False;True;2010-06-01;No;2019-09-18;APEX Study: Effects of Allopurinol on Coronary and Peripheral Endothelial Function in Patients With Cardiac Syndrome X;2-no result and overdue
NCT00513539;https://clinicaltrials.gov/show/NCT00513539;University College London;Completed;False;True;2009-12-01;No;2019-09-18;Biliary Stenting With or Without Photodynamic Therapy in Treating Patients With Locally Advanced, Recurrent, or Metastatic Cholangiocarcinoma or Other Biliary Tract Tumors That Cannot Be Removed by Surgery;2-no result and overdue
NCT00512837;https://clinicaltrials.gov/show/NCT00512837;University of Aberdeen;Completed;False;True;2009-01-01;No;2019-09-18;Mobile Phone Based Structured Intervention;2-no result and overdue
NCT00515125;https://clinicaltrials.gov/show/NCT00515125;University of Southampton;Completed;False;True;2010-03-01;No;2019-09-18;Community Oral Nutrition Support Trial;2-no result and overdue
NCT00515853;https://clinicaltrials.gov/show/NCT00515853;University of Southampton;Unknown status;False;True;Not given;No;2019-09-18;The Role of Biofeedback in Improving Continence After Anterior Resection;2-no result and overdue
NCT01597024;https://clinicaltrials.gov/show/NCT01597024;University of Aberdeen;Completed;False;True;2015-08-01;No;2019-09-18;Full4Health: Understanding Food-gut-brain Axis Across the Lifecourse;2-no result and overdue
NCT01590134;https://clinicaltrials.gov/show/NCT01590134;Imperial College London;Unknown status;False;True;2012-12-01;No;2019-09-18;The Efficacy and Safety of Iron Supplementation;2-no result and overdue
NCT01599728;https://clinicaltrials.gov/show/NCT01599728;University of Edinburgh;Completed;False;True;2012-07-01;No;2019-09-18;Effect of Urocortins in Patients With Heart Failure;2-no result and overdue
NCT01590160;https://clinicaltrials.gov/show/NCT01590160;University College London;Active, not recruiting;False;False;2019-10-01;No;2019-09-18;Ganetespib With Platinum, in Patients With Malignant Pleural Mesothelioma;3-no result and not yet overdue
NCT01592981;https://clinicaltrials.gov/show/NCT01592981;University College London;Active, not recruiting;False;True;2017-03-01;No;2019-09-18;Randomised Trial in Waldenstrom's Macroglobulinaemia;2-no result and overdue
NCT01597219;https://clinicaltrials.gov/show/NCT01597219;University College London;Recruiting;False;False;2019-06-01;No;2019-09-18;Trial of Haploidentical Stem Cell Transplantation for Haematological Cancers;3-no result and not yet overdue
NCT01590212;https://clinicaltrials.gov/show/NCT01590212;University of Glasgow;Completed;True;True;2013-06-01;2013-07-31;2019-09-18;Mellow Bumps RCT - Antenatal Intervention for Vulnerable Women;1-result posted and overdue
NCT01593514;https://clinicaltrials.gov/show/NCT01593514;University of Oxford;Completed;False;True;2013-04-01;No;2019-09-18;Understanding the Immune Response to Two Different Meningitis Vaccines;2-no result and overdue
NCT01597960;https://clinicaltrials.gov/show/NCT01597960;Imperial College London;Completed;False;True;2013-04-01;No;2019-09-18;Yoga And Cardiovascular Health Trial;2-no result and overdue
NCT01593969;https://clinicaltrials.gov/show/NCT01593969;University of Oxford;Completed;False;True;2013-08-01;No;2019-09-18;A Trial of n-3 PUFA-Enriched Ready to Use Therapeutic Food for Childhood Severe Malnutrition;2-no result and overdue
NCT01598792;https://clinicaltrials.gov/show/NCT01598792;University of Liverpool;Terminated;False;True;2014-11-01;No;2019-09-18;Safety Study of Recombinant Listeria Monocytogenes(Lm)Based Vaccine Virus Vaccine to Treat Oropharyngeal Cancer;2-no result and overdue
NCT01590108;https://clinicaltrials.gov/show/NCT01590108;Imperial College London;Completed;False;True;2014-09-01;No;2019-09-18;The Study of Apelin-APJ System on Pulmonary Hypertension Patients and Healthy Subjects;2-no result and overdue
NCT00607074;https://clinicaltrials.gov/show/NCT00607074;University of Cambridge;Completed;False;True;2004-04-01;No;2019-09-18;Impact of Anti-Giardia and Antihelmintic Treatment on Infant Growth in Bangladesh;2-no result and overdue
NCT01920685;https://clinicaltrials.gov/show/NCT01920685;King's College London;Completed;False;True;2016-10-01;No;2019-09-18;Computerised Interventions for Thinking and Anxiety in Delusions (CITADEL) Trial;2-no result and overdue
NCT01920009;https://clinicaltrials.gov/show/NCT01920009;University College London;Completed;False;True;2014-10-01;No;2019-09-18;Impact of Motivational Interviews Within Pharmacy Care Upon Adherence to Cardiovascular Medicines;2-no result and overdue
NCT01927926;https://clinicaltrials.gov/show/NCT01927926;University of Nottingham;Completed;False;True;2008-09-01;No;2019-09-18;The Effects of Consuming Whey Protein Polydextrose Snacks on Appetite and Energy Intake;2-no result and overdue
NCT01924598;https://clinicaltrials.gov/show/NCT01924598;University of Oxford;Recruiting;False;False;2023-01-01;No;2019-09-18;Pilot Study of Deep Brain Stimulation for Severe Anorexia Nervosa;3-no result and not yet overdue
NCT01925365;https://clinicaltrials.gov/show/NCT01925365;University of Reading;Completed;False;True;2009-12-01;No;2019-09-18;Health Benefits of Whole Grain Oats in Population at Risk of Cardio-metabolic Disease;2-no result and overdue
NCT01926431;https://clinicaltrials.gov/show/NCT01926431;University of Birmingham;Completed;False;True;2011-05-01;No;2019-09-18;Effects of Intense Exercise on Neural Responses to Food.;2-no result and overdue
NCT01922817;https://clinicaltrials.gov/show/NCT01922817;University of Dundee;Completed;False;True;2014-04-01;No;2019-09-18;DPP4inhibitors in Type 1 Diabetes;2-no result and overdue
NCT01923090;https://clinicaltrials.gov/show/NCT01923090;University of Birmingham;Unknown status;False;True;2013-10-01;No;2019-09-18;Finasteride, Dutasteride and Insulin Action;2-no result and overdue
NCT01922284;https://clinicaltrials.gov/show/NCT01922284;Imperial College London;Completed;False;True;2014-01-01;No;2019-09-18;Investigating Immunisation Strategies of DNA, MVA and CN54rgp140 Adjuvanted With GLA-AF to Maximise Antibody Responses;2-no result and overdue
NCT01920048;https://clinicaltrials.gov/show/NCT01920048;King's College London;Recruiting;False;False;2020-04-01;No;2019-09-18;Study of Efficacy and Safety of Percutaneous Coronary Intervention to Improve Survival in Heart Failure;3-no result and not yet overdue
NCT04015973;https://clinicaltrials.gov/show/NCT04015973;University of Leicester;Recruiting;False;False;2022-04-01;No;2019-09-18;The PRE-OP ENERGY Trial;3-no result and not yet overdue
NCT04019418;https://clinicaltrials.gov/show/NCT04019418;Imperial College London;Recruiting;False;False;2022-02-01;No;2019-09-18;Carbohydrate Intake and Gut Hormone Release During Exercise;3-no result and not yet overdue
NCT04016350;https://clinicaltrials.gov/show/NCT04016350;University of Glasgow;Completed;False;True;2017-03-10;No;2019-09-18;Impact of Exercise Combined With Inulin Propionate Ester on Fat Oxidation;2-no result and overdue
NCT04010149;https://clinicaltrials.gov/show/NCT04010149;University of Birmingham;Not yet recruiting;False;False;2021-08-01;No;2019-09-18;Computerised Working Memory Training in Acquired Brain Injury;3-no result and not yet overdue
NCT04018391;https://clinicaltrials.gov/show/NCT04018391;King's College London;Recruiting;False;False;2022-09-30;No;2019-09-18;Task Shifting to Treat Depression and HIV Medication Nonadherence in Low Resource Settings;3-no result and not yet overdue
NCT04015648;https://clinicaltrials.gov/show/NCT04015648;University of Oxford;Recruiting;False;False;2021-07-01;No;2019-09-18;Safety and Immunogenicity of a Candidate ZIKV Vaccine (ZIKA001);3-no result and not yet overdue
NCT04039763;https://clinicaltrials.gov/show/NCT04039763;Imperial College London;Not yet recruiting;False;False;2021-03-05;No;2019-09-18;RT-CGM in Young Adults at Risk of DKA;3-no result and not yet overdue
NCT04034212;https://clinicaltrials.gov/show/NCT04034212;Imperial College London;Not yet recruiting;False;False;2021-03-01;No;2019-09-18;Singing for Health: Improving Experiences of Lung Disease (SHIELD Trial);3-no result and not yet overdue
NCT04036929;https://clinicaltrials.gov/show/NCT04036929;University of Oxford;Recruiting;False;False;2020-12-01;No;2019-09-18;Can we Use Estrogen-containing Therapy to Improve Pain in Women After Menopause With Hand Osteoarthritis?;3-no result and not yet overdue
NCT04038112;https://clinicaltrials.gov/show/NCT04038112;University of Manchester;Not yet recruiting;False;False;2020-01-31;No;2019-09-18;Method of Level (MOL) Therapy for Psychosis;3-no result and not yet overdue
NCT04035941;https://clinicaltrials.gov/show/NCT04035941;University of Glasgow;Not yet recruiting;False;False;2020-04-30;No;2019-09-18;The Cycle Nation Project (Phase 2: Feasibility);3-no result and not yet overdue
NCT04038658;https://clinicaltrials.gov/show/NCT04038658;University of Nottingham;Completed;False;True;2013-10-07;No;2019-09-18;Digital Worksite Exercise Intervention in China: Outcome and Process Evaluation;2-no result and overdue
NCT01019408;https://clinicaltrials.gov/show/NCT01019408;London School of Hygiene and Tropical Medicine;Completed;False;True;1995-01-01;No;2019-09-18;Extended-dose Chloroquine (ECQ) for Resistant Falciparum Malaria Among Afghan Refugees in Pakistan;2-no result and overdue
NCT01014338;https://clinicaltrials.gov/show/NCT01014338;Imperial College London;Completed;False;True;2012-09-01;No;2019-09-18;Angiotensin-converting Enzyme (ACE)-Inhibition and Mechanisms of Skeletal Muscle Weakness in Chronic Obstructive Pulmonary Disease (COPD);2-no result and overdue
